,User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,set_id
6946,Derek,bicep curl,0,3.253,0.5,-1.09,-0.06,-2513.0,3045.0,-6644.0,449.88,0.92,-79.12,35
6947,Derek,bicep curl,0,3.372,0.59,-0.96,-0.24,-7852.0,2745.0,-12713.0,98.44,719.44,8.28,35
6948,Derek,bicep curl,0,3.494,0.75,-0.74,-0.44,-9384.0,1444.0,-16158.0,36.8,541.88,68.08,35
6949,Derek,bicep curl,0,3.645,0.98,-0.41,-0.63,-8443.0,-8.0,-16356.0,37.72,374.44,71.76,35
6950,Derek,bicep curl,0,3.755,1.14,-0.02,-0.75,-6495.0,-677.0,-14493.0,85.56,235.52,47.84,35
6951,Derek,bicep curl,0,3.881,1.16,0.34,-0.81,-3321.0,1394.0,-12376.0,147.2,134.32,4.6,35
6952,Derek,bicep curl,0,4.045,1.16,0.59,-0.81,725.0,147.0,-7911.0,198.72,78.2,-40.48,35
6953,Derek,bicep curl,0,4.145,1.15,0.7,-0.81,6051.0,296.0,-2447.0,239.2,55.2,-69.92,35
6954,Derek,bicep curl,0,4.244,1.17,0.76,-0.83,12191.0,1098.0,3733.0,241.04,54.28,-68.08,35
6955,Derek,bicep curl,0,4.365,1.2,0.8,-0.88,18486.0,279.0,10379.0,198.72,93.84,-20.24,35
6956,Derek,bicep curl,0,4.481,1.23,0.66,-0.95,26114.0,2727.0,15476.0,139.84,184.0,41.4,35
6957,Derek,bicep curl,0,4.644,1.18,0.34,-0.96,30269.0,1617.0,18100.0,89.24,344.08,90.16,35
6958,Derek,bicep curl,0,4.744,0.99,-0.03,-0.82,31408.0,991.0,16515.0,96.6,542.8,91.08,35
6959,Derek,bicep curl,0,4.85,0.79,-0.36,-0.61,27525.0,760.0,11910.0,134.32,707.48,33.12,35
6960,Derek,bicep curl,0,4.976,0.65,-0.66,-0.35,20182.0,-1482.0,6494.0,192.28,801.32,-39.56,35
6961,Derek,bicep curl,0,5.144,0.53,-0.94,-0.1,10210.0,686.0,612.0,229.08,836.28,-79.12,35
6962,Derek,bicep curl,0,5.245,0.48,-1.1,-0.04,4083.0,4484.0,-2493.0,218.96,830.76,-71.76,35
6963,Derek,bicep curl,0,5.345,0.46,-1.12,-0.09,1138.0,3184.0,-3177.0,195.96,809.6,-45.08,35
6964,Derek,bicep curl,0,5.453,0.5,-1.1,-0.18,19.0,3593.0,-4879.0,164.68,775.56,-9.2,35
6965,Derek,bicep curl,0,5.571,0.58,-1.0,-0.28,-2817.0,2916.0,-9185.0,126.96,717.6,21.16,35
6966,Derek,bicep curl,0,5.716,0.71,-0.81,-0.42,-7323.0,2965.0,-14167.0,81.88,620.08,61.64,35
6967,Derek,bicep curl,0,5.851,0.87,-0.49,-0.57,-10719.0,1767.0,-17332.0,54.28,416.76,82.8,35
6968,Derek,bicep curl,0,5.97,1.06,-0.07,-0.74,-9140.0,-1476.0,-15624.0,84.64,252.08,57.96,35
6969,Derek,bicep curl,0,6.085,1.16,0.31,-0.83,-6029.0,-711.0,-12429.0,148.12,134.32,7.36,35
6970,Derek,bicep curl,0,6.245,1.12,0.62,-0.83,-630.0,-772.0,-7890.0,207.0,73.6,-49.68,35
6971,Derek,bicep curl,0,6.345,1.16,0.71,-0.85,6894.0,56.0,-979.0,241.04,51.52,-76.36,35
6972,Derek,bicep curl,0,6.445,1.19,0.75,-0.87,14416.0,1093.0,6102.0,237.36,56.12,-61.64,35
6973,Derek,bicep curl,0,6.565,1.21,0.74,-0.9,20779.0,2226.0,12218.0,189.52,97.52,-21.16,35
6974,Derek,bicep curl,0,6.691,1.2,0.58,-0.93,25866.0,2678.0,15251.0,108.56,240.12,58.88,35
6975,Derek,bicep curl,0,6.845,1.14,0.24,-0.88,29134.0,3104.0,16269.0,70.84,398.36,90.16,35
6976,Derek,bicep curl,0,6.945,0.99,-0.14,-0.73,29120.0,1494.0,15561.0,78.2,578.68,73.6,35
6977,Derek,bicep curl,0,7.049,0.78,-0.47,-0.51,26400.0,-614.0,10879.0,132.48,724.04,19.32,35
6978,Derek,bicep curl,0,7.196,0.63,-0.71,-0.31,18556.0,2220.0,5222.0,173.88,808.68,-53.36,35
6979,Derek,bicep curl,0,7.345,0.52,-0.98,-0.08,8382.0,-1595.0,-666.0,201.48,834.44,-82.8,35
6980,Derek,bicep curl,0,7.445,0.53,-1.09,-0.1,3942.0,5674.0,-1891.0,181.24,828.0,-69.92,35
6981,Derek,bicep curl,0,7.547,0.53,-1.12,-0.14,4418.0,1647.0,-593.0,171.12,811.44,-51.52,35
6982,Derek,bicep curl,0,7.684,0.52,-1.16,-0.16,4233.0,2442.0,-1146.0,167.44,796.72,-35.88,35
6983,Derek,bicep curl,0,7.844,0.54,-1.12,-0.19,621.0,3055.0,-5625.0,148.12,770.04,-12.88,35
6984,Derek,bicep curl,0,7.945,0.65,-1.03,-0.3,-2787.0,3264.0,-8212.0,109.48,715.76,22.08,35
6985,Derek,bicep curl,0,8.044,0.74,-0.89,-0.43,-4809.0,1576.0,-9911.0,71.76,629.28,56.12,35
6986,Derek,bicep curl,0,8.162,0.9,-0.67,-0.58,-4833.0,1704.0,-10810.0,48.76,486.68,81.88,35
6987,Derek,bicep curl,0,8.321,1.03,-0.43,-0.7,-3991.0,1112.0,-11452.0,53.36,369.84,80.04,35
6988,Derek,bicep curl,0,8.445,1.09,-0.12,-0.76,-3944.0,-787.0,-10968.0,85.56,262.2,63.48,35
6989,Derek,bicep curl,0,8.553,1.12,0.2,-0.83,-2348.0,2279.0,-10076.0,126.96,175.72,33.12,35
6990,Derek,bicep curl,0,8.676,1.14,0.44,-0.82,96.0,1828.0,-7143.0,172.04,109.48,-6.44,35
6991,Derek,bicep curl,0,8.845,1.09,0.64,-0.79,2489.0,1245.0,-4475.0,201.48,79.12,-40.48,35
6992,Derek,bicep curl,0,8.945,1.04,0.75,-0.77,5258.0,1633.0,-2173.0,218.04,59.8,-62.56,35
6993,Derek,bicep curl,0,9.045,1.0,0.82,-0.75,7737.0,1155.0,-811.0,227.24,53.36,-69.92,35
6994,Derek,bicep curl,0,9.149,1.06,0.82,-0.77,11837.0,2199.0,2493.0,225.4,56.12,-65.32,35
6995,Derek,bicep curl,0,9.261,1.16,0.82,-0.84,18045.0,2000.0,8398.0,196.88,87.4,-30.36,35
6996,Derek,bicep curl,0,9.388,1.22,0.7,-0.91,25892.0,2573.0,15399.0,132.48,169.28,30.36,35
6997,Derek,bicep curl,0,9.545,1.18,0.34,-0.91,30882.0,4425.0,18669.0,72.68,333.96,80.96,35
6998,Derek,bicep curl,0,9.644,1.01,-0.08,-0.79,31168.0,3286.0,16826.0,67.16,537.28,77.28,35
6999,Derek,bicep curl,0,9.778,0.85,-0.42,-0.58,24775.0,3675.0,10734.0,95.68,701.96,22.08,35
7000,Derek,bicep curl,0,9.944,0.71,-0.7,-0.34,16812.0,-2745.0,5163.0,144.44,804.08,-47.84,35
7001,Derek,bicep curl,0,10.044,0.63,-0.94,-0.17,9980.0,408.0,729.0,180.32,820.64,-67.16,35
7002,Derek,bicep curl,0,10.145,0.57,-1.06,-0.1,5841.0,3796.0,-1396.0,171.12,816.96,-67.16,35
7003,Derek,bicep curl,0,10.268,0.57,-1.09,-0.13,2805.0,3184.0,-2605.0,155.48,800.4,-47.84,35
7004,Derek,bicep curl,0,10.384,0.6,-1.11,-0.19,1777.0,3898.0,-3565.0,132.48,770.96,-23.92,35
7005,Derek,bicep curl,0,10.545,0.65,-1.07,-0.26,139.0,1900.0,-4802.0,110.4,731.4,3.68,35
7006,Derek,bicep curl,0,10.644,0.74,-1.0,-0.35,-807.0,2829.0,-6362.0,84.64,678.96,31.28,35
7007,Derek,bicep curl,0,10.744,0.86,-0.86,-0.44,-2374.0,1853.0,-8431.0,57.96,575.0,72.68,35
7008,Derek,bicep curl,0,10.864,0.97,-0.65,-0.55,-3741.0,2376.0,-10949.0,40.48,475.64,79.12,35
7009,Derek,bicep curl,0,10.993,1.07,-0.4,-0.64,-4397.0,1465.0,-12791.0,45.08,360.64,72.68,35
7010,Derek,bicep curl,0,11.145,1.08,-0.07,-0.72,-5837.0,-1615.0,-13059.0,76.36,240.12,47.84,35
7011,Derek,bicep curl,0,11.245,1.13,0.32,-0.77,-3981.0,892.0,-10217.0,130.64,142.6,4.6,35
7012,Derek,bicep curl,0,11.361,1.15,0.63,-0.76,-595.0,475.0,-6322.0,178.48,82.8,-43.24,35
7013,Derek,bicep curl,0,11.479,1.1,0.78,-0.73,2929.0,838.0,-3238.0,209.76,54.28,-77.28,35
7014,Derek,bicep curl,0,11.645,1.04,0.86,-0.69,5519.0,1648.0,-1542.0,223.56,38.64,-97.52,35
7015,Derek,bicep curl,0,11.745,0.99,0.92,-0.65,6814.0,1998.0,-873.0,226.32,32.2,-111.32,35
7016,Derek,bicep curl,0,11.845,0.93,0.95,-0.64,7876.0,2029.0,-551.0,230.92,28.52,-115.0,35
7017,Derek,bicep curl,0,11.965,0.94,0.97,-0.65,9775.0,2919.0,-114.0,231.84,31.28,-109.48,35
7018,Derek,bicep curl,0,12.11,1.08,0.93,-0.73,15476.0,-852.0,5732.0,218.96,48.76,-86.48,35
7019,Derek,bicep curl,0,12.245,1.21,0.9,-0.84,24522.0,3281.0,13608.0,171.12,99.36,-23.92,35
7020,Derek,bicep curl,0,12.345,1.25,0.61,-0.88,30064.0,4121.0,18015.0,93.84,229.08,49.68,35
7021,Derek,bicep curl,0,12.476,1.17,0.16,-0.83,30716.0,3264.0,17966.0,57.04,423.2,81.88,35
7022,Derek,bicep curl,0,12.645,1.01,-0.16,-0.7,27735.0,2072.0,14442.0,65.32,614.56,52.44,35
7023,Derek,bicep curl,0,12.744,0.83,-0.46,-0.45,22431.0,1975.0,10548.0,120.52,743.36,-5.52,35
7024,Derek,bicep curl,0,12.845,0.69,-0.8,-0.23,14174.0,1239.0,4330.0,175.72,816.96,-69.0,35
7025,Derek,bicep curl,0,12.967,0.54,-1.03,-0.07,5785.0,3286.0,-2006.0,449.88,0.92,-69.0,35
7026,Derek,bicep curl,0,13.09,0.52,-1.03,-0.12,-1020.0,6940.0,-6341.0,149.96,794.88,-46.92,35
7027,Derek,bicep curl,0,13.245,0.61,-0.97,-0.26,-3373.0,2950.0,-9877.0,93.84,735.08,-4.6,35
7028,Derek,bicep curl,0,13.345,0.73,-0.9,-0.39,-3007.0,400.0,-11039.0,60.72,642.16,35.88,35
7029,Derek,bicep curl,0,13.445,0.92,-0.73,-0.52,-3187.0,3013.0,-12783.0,32.2,542.8,60.72,35
7030,Derek,bicep curl,0,13.571,1.05,-0.5,-0.63,-3410.0,-2577.0,-13873.0,44.16,387.32,75.44,35
7031,Derek,bicep curl,0,13.745,1.12,-0.18,-0.73,-4091.0,-2494.0,-12359.0,88.32,271.4,70.84,35
7032,Derek,bicep curl,0,13.845,1.17,0.13,-0.76,-2962.0,2689.0,-9702.0,132.48,182.16,39.56,35
7033,Derek,bicep curl,0,13.945,1.17,0.43,-0.76,-544.0,2461.0,-7226.0,164.68,118.68,-1.84,35
7034,Derek,bicep curl,0,14.066,1.14,0.65,-0.75,1519.0,-158.0,-3599.0,190.44,82.8,-36.8,35
7035,Derek,bicep curl,0,14.176,1.07,0.76,-0.72,4184.0,306.0,-2122.0,213.44,60.72,-62.56,35
7036,Derek,bicep curl,0,14.345,1.02,0.83,-0.69,6280.0,1321.0,-1246.0,220.8,46.92,-79.12,35
7037,Derek,bicep curl,0,14.444,1.0,0.88,-0.68,7662.0,1227.0,-73.0,226.32,44.16,-84.64,35
7038,Derek,bicep curl,0,14.545,0.98,0.89,-0.67,9270.0,2349.0,679.0,228.16,40.48,-80.96,35
7039,Derek,bicep curl,0,14.665,1.02,0.88,-0.7,11268.0,2051.0,2231.0,217.12,54.28,-71.76,35
7040,Derek,bicep curl,0,14.809,1.12,0.83,-0.76,16214.0,1535.0,6553.0,191.36,86.48,-30.36,35
7041,Derek,bicep curl,0,14.944,1.21,0.74,-0.87,21463.0,3767.0,11750.0,141.68,150.88,18.4,35
7042,Derek,bicep curl,0,15.044,1.24,0.43,-0.9,26333.0,4337.0,15882.0,80.04,276.0,67.16,35
7043,Derek,bicep curl,0,15.15,1.18,0.1,-0.85,27740.0,2040.0,16041.0,49.68,447.12,87.4,35
7044,Derek,bicep curl,0,15.278,1.02,-0.28,-0.67,27931.0,3574.0,14199.0,74.52,621.92,55.2,35
7045,Derek,bicep curl,0,15.445,0.88,-0.58,-0.46,23670.0,3840.0,10336.0,116.84,747.04,-11.04,35
7046,Derek,bicep curl,0,15.545,0.69,-0.81,-0.25,18266.0,-549.0,6972.0,167.44,821.56,-74.52,35
7047,Derek,bicep curl,0,15.668,0.52,-0.96,-0.05,10808.0,1845.0,2235.0,206.08,851.92,-116.84,35
7048,Derek,bicep curl,0,15.785,0.46,-1.05,0.01,3335.0,4408.0,-3456.0,197.8,851.0,-109.48,35
7049,Derek,bicep curl,0,15.944,0.47,-1.09,-0.04,1250.0,3330.0,-5212.0,165.6,827.08,-77.28,35
7050,Derek,bicep curl,0,16.045,0.53,-1.08,-0.11,-283.0,3392.0,-6970.0,126.04,789.36,-42.32,35
7051,Derek,bicep curl,0,16.17,0.63,-0.99,-0.21,-3517.0,2331.0,-12380.0,79.12,721.28,-6.44,35
7052,Derek,bicep curl,0,16.344,0.82,-0.78,-0.32,-5621.0,4659.0,-17010.0,25.76,609.04,34.04,35
7053,Derek,bicep curl,0,16.445,1.09,-0.4,-0.46,-6807.0,1408.0,-18669.0,-9.2,450.8,45.08,35
7054,Derek,bicep curl,0,16.545,1.27,-0.03,-0.63,-3716.0,920.0,-17324.0,14.72,300.84,37.72,35
7055,Derek,bicep curl,0,16.65,1.39,0.28,-0.65,-476.0,1912.0,-12556.0,90.16,161.92,1.84,35
7056,Derek,bicep curl,0,16.779,1.4,0.48,-0.68,2796.0,194.0,-7289.0,130.64,110.4,-26.68,35
7057,Derek,bicep curl,0,16.945,1.37,0.56,-0.63,3352.0,-3712.0,571.0,157.32,82.8,-37.72,35
7058,Derek,bicep curl,0,17.045,1.43,0.63,-0.56,4886.0,3443.0,8855.0,128.8,77.28,-57.96,35
7059,Derek,bicep curl,0,17.145,1.45,0.57,-0.47,5473.0,13887.0,10161.0,59.8,106.72,-90.16,35
7060,Derek,bicep curl,0,17.269,1.5,0.51,-0.43,4742.0,14782.0,6964.0,-15.64,141.68,-150.88,35
7061,Derek,bicep curl,0,17.445,1.47,0.42,-0.44,11378.0,3339.0,6726.0,-49.68,177.56,-188.6,35
7062,Derek,bicep curl,0,17.545,1.45,0.32,-0.43,22099.0,2827.0,4973.0,-75.44,221.72,-161.0,35
7063,Derek,bicep curl,0,17.645,1.53,0.29,-0.41,30413.0,2843.0,4799.0,-92.0,275.08,-121.44,35
7064,Derek,bicep curl,0,17.76,1.54,0.3,-0.38,32752.0,2197.0,3718.0,-95.68,405.72,-67.16,35
7065,Derek,bicep curl,0,17.879,1.46,0.34,-0.29,32751.0,6309.0,2482.0,-96.6,503.24,-80.96,35
7066,Derek,bicep curl,0,18.045,1.43,0.36,-0.2,26959.0,-508.0,6933.0,-88.32,589.72,-116.84,35
7067,Derek,bicep curl,0,18.145,1.5,0.33,0.04,17492.0,-2527.0,2814.0,-65.32,649.52,-128.8,35
7068,Derek,bicep curl,0,18.245,1.52,0.31,0.12,7057.0,916.0,-4704.0,-61.64,651.36,-124.2,35
7069,Derek,bicep curl,0,18.358,1.51,0.35,0.07,-3768.0,416.0,-6907.0,-76.36,603.52,-105.8,35
7070,Derek,bicep curl,0,18.478,1.56,0.5,-0.01,-15016.0,3550.0,-7722.0,-91.08,518.88,-82.8,35
7071,Derek,bicep curl,0,18.645,1.57,0.71,-0.07,-23008.0,-2793.0,-5547.0,-97.52,402.96,-78.2,35
7072,Derek,bicep curl,0,18.745,1.51,0.79,-0.17,-26924.0,-4229.0,-4340.0,-76.36,252.08,-124.2,35
7073,Derek,bicep curl,0,18.889,1.43,0.88,-0.3,-23094.0,-7574.0,-4406.0,-58.88,182.16,-201.48,35
7074,Derek,bicep curl,0,19.044,1.32,0.85,-0.41,-14072.0,-6230.0,-4105.0,-43.24,168.36,-265.88,35
7075,Derek,bicep curl,0,19.144,1.32,0.78,-0.46,-8494.0,-2809.0,-8013.0,-22.08,162.84,-325.68,35
7076,Derek,bicep curl,0,19.259,1.4,0.69,-0.46,-4271.0,-3746.0,-12203.0,12.88,152.72,-370.76,35
7077,Derek,bicep curl,0,19.381,1.53,0.63,-0.41,2435.0,-669.0,-10010.0,73.6,135.24,-407.56,35
7078,Derek,bicep curl,0,19.545,1.6,0.65,-0.35,11907.0,5079.0,-2350.0,105.8,115.92,-410.32,35
7079,Derek,bicep curl,0,19.644,1.55,0.72,-0.32,18242.0,10869.0,4834.0,113.16,92.92,-384.56,35
7080,Derek,bicep curl,0,19.745,1.48,0.8,-0.35,20962.0,14697.0,7794.0,101.2,74.52,-347.76,35
7081,Derek,bicep curl,0,19.881,1.42,0.88,-0.39,24467.0,12936.0,10898.0,63.48,80.96,-300.84,35
7082,Derek,bicep curl,0,20.044,1.37,0.95,-0.41,29112.0,8549.0,12265.0,4.6,116.84,-234.6,35
7083,Derek,bicep curl,0,20.144,1.34,0.95,-0.37,32052.0,6625.0,9538.0,-50.6,187.68,-161.0,35
7084,Derek,bicep curl,0,20.256,1.37,0.85,-0.3,32681.0,6657.0,6497.0,-83.72,320.16,-92.0,35
7085,Derek,bicep curl,0,20.381,1.37,0.77,-0.23,32752.0,6292.0,3581.0,-103.04,432.4,-82.8,35
7086,Derek,bicep curl,0,20.545,1.37,0.65,-0.16,32510.0,3325.0,3227.0,-104.88,521.64,-109.48,35
7087,Derek,bicep curl,0,20.645,1.45,0.61,-0.01,19982.0,-3347.0,1237.0,-94.76,582.36,-125.12,35
7088,Derek,bicep curl,0,20.744,1.48,0.58,0.13,5897.0,1453.0,-2683.0,-88.32,587.88,-112.24,35
7089,Derek,bicep curl,0,20.876,1.54,0.62,0.09,-10014.0,-701.0,-3553.0,-95.68,551.08,-101.2,35
7090,Derek,bicep curl,0,21.044,1.51,0.65,-0.02,-21053.0,-3318.0,-594.0,-91.08,468.28,-63.48,35
7091,Derek,bicep curl,0,21.144,1.5,0.72,-0.12,-24396.0,-2995.0,1907.0,-82.8,368.0,-57.04,35
7092,Derek,bicep curl,0,21.244,1.44,0.75,-0.19,-21681.0,701.0,450.0,-81.88,267.72,-115.92,35
7093,Derek,bicep curl,0,21.36,1.4,0.72,-0.25,-18551.0,-63.0,-3004.0,-79.12,217.12,-193.2,35
7094,Derek,bicep curl,0,21.481,1.37,0.68,-0.31,-15290.0,967.0,-8009.0,-57.96,189.52,-276.92,35
7095,Derek,bicep curl,0,21.644,1.42,0.64,-0.32,-10628.0,-1346.0,-10549.0,-21.16,179.4,-359.72,35
7096,Derek,bicep curl,0,21.748,1.49,0.57,-0.33,-3904.0,-3299.0,-9803.0,14.72,182.16,-407.56,35
7097,Derek,bicep curl,0,21.87,1.56,0.52,-0.31,4194.0,-1135.0,-6369.0,36.8,175.72,-425.04,35
7098,Derek,bicep curl,0,22.045,1.59,0.54,-0.29,13278.0,4666.0,-1610.0,58.88,152.72,-418.6,35
7099,Derek,bicep curl,0,22.144,1.54,0.61,-0.29,20264.0,8977.0,3299.0,68.08,120.52,-390.08,35
7100,Derek,bicep curl,0,22.245,1.46,0.73,-0.33,24714.0,10192.0,6925.0,56.12,99.36,-339.48,35
7101,Derek,bicep curl,0,22.349,1.42,0.86,-0.35,30821.0,9544.0,9385.0,20.24,105.8,-260.36,35
7102,Derek,bicep curl,0,22.485,1.41,0.95,-0.37,32590.0,9080.0,11331.0,-37.72,161.0,-177.56,35
7103,Derek,bicep curl,0,22.645,1.39,0.92,-0.29,32752.0,8566.0,9591.0,-81.88,272.32,-107.64,35
7104,Derek,bicep curl,0,22.744,1.37,0.73,-0.24,32752.0,6168.0,7662.0,-106.72,416.76,-88.32,35
7105,Derek,bicep curl,0,22.863,1.38,0.59,-0.16,31877.0,-4394.0,4282.0,-101.2,535.44,-99.36,35
7106,Derek,bicep curl,0,22.993,1.47,0.54,0.06,18147.0,-2707.0,48.0,-79.12,603.52,-102.12,35
7107,Derek,bicep curl,0,23.144,1.51,0.46,0.16,3724.0,1216.0,-3742.0,-74.52,603.52,-89.24,35
7108,Derek,bicep curl,0,23.245,1.54,0.48,0.08,-11462.0,806.0,-4151.0,-86.48,540.96,-69.92,35
7109,Derek,bicep curl,0,23.358,1.55,0.6,-0.03,-21879.0,576.0,-1667.0,-83.72,437.0,-49.68,35
7110,Derek,bicep curl,0,23.473,1.53,0.73,-0.11,-24443.0,815.0,-1013.0,-88.32,330.28,-80.96,35
7111,Derek,bicep curl,0,23.645,1.45,0.79,-0.19,-22213.0,271.0,-2645.0,-80.96,249.32,-149.04,35
7112,Derek,bicep curl,0,23.745,1.41,0.79,-0.25,-18580.0,1179.0,-6929.0,-69.0,207.0,-239.2,35
7113,Derek,bicep curl,0,23.845,1.4,0.75,-0.29,-13895.0,-1035.0,-10089.0,-42.32,190.44,-326.6,35
7114,Derek,bicep curl,0,23.98,1.45,0.64,-0.31,-7570.0,-1473.0,-11272.0,-3.68,185.84,-394.68,35
7115,Derek,bicep curl,0,24.144,1.57,0.52,-0.3,-175.0,-4610.0,-8312.0,34.04,190.44,-433.32,35
7116,Derek,bicep curl,0,24.245,1.61,0.46,-0.28,9582.0,1618.0,-2833.0,41.4,176.64,-429.64,35
7117,Derek,bicep curl,0,24.359,1.62,0.49,-0.25,17823.0,7541.0,2234.0,52.44,152.72,-412.16,35
7118,Derek,bicep curl,0,24.478,1.54,0.58,-0.27,23616.0,10198.0,6204.0,52.44,122.36,-377.2,35
7119,Derek,bicep curl,0,24.645,1.5,0.71,-0.3,27889.0,9875.0,8717.0,24.84,112.24,-319.24,35
7120,Derek,bicep curl,0,24.744,1.44,0.82,-0.33,31567.0,8798.0,9991.0,-13.8,138.0,-237.36,35
7121,Derek,bicep curl,0,24.845,1.39,0.88,-0.32,32752.0,6418.0,8344.0,-56.12,202.4,-160.08,35
7122,Derek,bicep curl,0,24.956,1.37,0.86,-0.28,32752.0,4272.0,5249.0,-87.4,301.76,-96.6,35
7123,Derek,bicep curl,0,25.12,1.37,0.84,-0.25,32167.0,-36.0,1624.0,-91.08,402.04,-64.4,35
7125,Isha,bicep curl,0,0.159,0.32,0.58,-0.23,9065.0,2515.0,-576.0,31.28,116.84,-169.28,36
7126,Isha,bicep curl,0,0.245,0.43,0.91,-0.36,5179.0,1088.0,56.0,32.2,114.08,-173.88,36
7127,Isha,bicep curl,0,0.359,0.5,1.08,-0.42,7110.0,4.0,90.0,30.36,117.76,-184.0,36
7128,Isha,bicep curl,0,0.48,0.52,1.16,-0.44,7021.0,-478.0,35.0,29.44,116.84,-181.24,36
7129,Isha,bicep curl,0,0.639,0.52,1.21,-0.46,6950.0,1748.0,641.0,26.68,117.76,-185.84,36
7130,Isha,bicep curl,0,0.739,0.54,1.24,-0.48,7820.0,2427.0,819.0,26.68,119.6,-191.36,36
7131,Isha,bicep curl,0,0.858,0.69,1.3,-0.47,9061.0,-11852.0,-2936.0,27.6,119.6,-172.96,36
7132,Isha,bicep curl,0,0.981,0.45,1.24,-0.49,9959.0,-31792.0,-8566.0,92.92,96.6,-100.28,36
7133,Isha,bicep curl,0,1.139,0.17,1.13,-0.27,6906.0,-32752.0,-8682.0,296.24,81.88,-47.84,36
7134,Isha,bicep curl,0,1.239,-0.05,1.16,-0.0,5490.0,-32752.0,-1933.0,429.64,87.4,-139.84,36
7135,Isha,bicep curl,0,1.358,-0.15,1.18,0.24,5529.0,-31956.0,-195.0,429.64,87.4,296.24,36
7136,Isha,bicep curl,0,1.482,-0.1,1.08,0.58,486.0,-5168.0,247.0,435.16,113.16,-359.72,36
7137,Isha,bicep curl,0,1.638,0.04,0.9,0.81,-15340.0,-1664.0,-883.0,423.2,172.04,-444.36,36
7138,Isha,bicep curl,0,1.738,0.18,0.65,0.93,-18816.0,4462.0,-2053.0,425.04,294.4,-527.16,36
7139,Isha,bicep curl,0,1.85,0.23,0.25,0.88,-17316.0,3284.0,-2878.0,443.44,510.6,-549.24,36
7140,Isha,bicep curl,0,1.964,0.21,-0.19,0.67,-15266.0,5283.0,-280.0,459.08,638.48,-509.68,36
7141,Isha,bicep curl,0,2.091,0.21,-0.51,0.47,-9195.0,5615.0,-1912.0,470.12,727.72,-431.48,36
7142,Isha,bicep curl,0,2.239,0.25,-0.74,0.22,546.0,1010.0,-1767.0,464.6,772.8,-349.6,36
7143,Isha,bicep curl,0,2.342,0.23,-0.91,0.01,15705.0,3461.0,-493.0,464.6,776.48,-356.04,36
7144,Isha,bicep curl,0,2.467,0.21,-0.85,0.03,30310.0,-3095.0,4000.0,461.84,737.84,-423.2,36
7145,Isha,bicep curl,0,2.587,0.32,-0.64,0.38,32752.0,1948.0,6153.0,469.2,614.56,-512.44,36
7146,Isha,bicep curl,0,2.739,0.22,-0.37,0.86,32391.0,-1080.0,-442.0,460.0,405.72,-542.8,36
7147,Isha,bicep curl,0,2.839,0.06,0.03,0.8,24210.0,-405.0,-1057.0,443.44,301.76,-515.2,36
7148,Isha,bicep curl,0,2.972,0.17,0.48,0.83,28610.0,2968.0,-638.0,460.92,221.72,-460.0,36
7149,Isha,bicep curl,0,3.139,0.18,0.77,0.77,22807.0,-245.0,-2476.0,450.8,149.04,-388.24,36
7150,Isha,bicep curl,0,3.239,0.18,0.92,0.65,16191.0,1306.0,-905.0,454.48,119.6,-337.64,36
7151,Isha,bicep curl,0,3.346,0.18,1.0,0.67,4846.0,2382.0,1081.0,448.96,113.16,-330.28,36
7152,Isha,bicep curl,1,3.458,0.26,1.06,0.77,-9595.0,140.0,3015.0,440.68,129.72,-368.92,36
7153,Isha,bicep curl,0,3.58,0.22,0.86,0.85,-16040.0,1615.0,3668.0,422.28,225.4,-488.52,36
7154,Isha,bicep curl,0,3.739,0.24,0.6,0.82,-14599.0,5023.0,2427.0,430.56,339.48,-536.36,36
7155,Isha,bicep curl,0,3.839,0.29,0.18,0.85,-12407.0,1091.0,2361.0,444.36,448.04,-551.08,36
7156,Isha,bicep curl,0,3.944,0.23,-0.19,0.75,-10190.0,3914.0,537.0,448.96,554.76,-540.96,36
7157,Isha,bicep curl,0,4.082,0.22,-0.54,0.58,-9992.0,1649.0,1511.0,460.0,672.52,-482.08,36
7158,Isha,bicep curl,0,4.239,0.14,-0.79,0.29,-4801.0,-868.0,1396.0,471.04,726.8,-431.48,36
7159,Isha,bicep curl,0,4.339,0.06,-0.89,0.09,3996.0,4278.0,840.0,472.88,753.48,-391.0,36
7160,Isha,bicep curl,0,4.449,0.02,-0.94,-0.05,16660.0,5425.0,-977.0,484.84,743.36,-385.48,36
7161,Isha,bicep curl,0,4.566,0.01,-0.84,-0.07,29948.0,18.0,-692.0,480.24,699.2,-446.2,36
7162,Isha,bicep curl,0,4.71,0.2,-0.74,0.33,31794.0,1138.0,2409.0,466.44,591.56,-519.8,36
7163,Isha,bicep curl,0,4.839,0.18,-0.48,0.64,30250.0,4517.0,-461.0,457.24,236.44,-548.32,36
7164,Isha,bicep curl,0,4.965,0.22,-0.1,0.88,28364.0,2117.0,1096.0,450.8,306.36,-514.28,36
7165,Isha,bicep curl,0,5.056,0.09,0.28,0.76,23091.0,-4016.0,-1044.0,432.4,220.8,-475.64,36
7166,Isha,bicep curl,0,5.192,0.29,0.6,0.79,24594.0,6932.0,-1442.0,425.96,156.4,-424.12,36
7167,Isha,bicep curl,0,5.338,0.11,0.88,0.61,23628.0,897.0,-1983.0,446.2,105.8,-322.0,36
